"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SAMM50.1",0,0.801409680521602,0.145,0.035,0,"Cerebrum","SAMM50"
"COL4A1.2",0,0.799060187088921,0.608,0.383,0,"Cerebrum","COL4A1"
"MAGI2.2",0,0.791257018570629,0.22,0.078,0,"Cerebrum","MAGI2"
"FARP1.2",0,0.789078497265362,0.278,0.117,0,"Cerebrum","FARP1"
"ST3GAL1.2",0,0.786925517520705,0.258,0.093,0,"Cerebrum","ST3GAL1"
"LURAP1L.1",0,0.786573779671482,0.102,0.02,0,"Cerebrum","LURAP1L"
"COL4A2.2",0,0.783037775666273,0.654,0.437,0,"Cerebrum","COL4A2"
"TUSC3.2",0,0.781961798137883,0.248,0.084,0,"Cerebrum","TUSC3"
"LAMC1.2",0,0.781681231119219,0.386,0.165,0,"Cerebrum","LAMC1"
"SESTD1.2",0,0.779960797715956,0.261,0.092,0,"Cerebrum","SESTD1"
"ENOX1",0,0.777884970456948,0.104,0.027,0,"Cerebrum","ENOX1"
"ESYT2.2",0,0.777736118130301,0.276,0.107,0,"Cerebrum","ESYT2"
"LRP1.1",0,0.773544606511596,0.104,0.026,0,"Cerebrum","LRP1"
"SLC22A23.2",0,0.770978727839743,0.279,0.096,0,"Cerebrum","SLC22A23"
"MOB3B.1",0,0.770140155077577,0.114,0.025,0,"Cerebrum","MOB3B"
"MKL2.2",0,0.768621017045067,0.258,0.094,0,"Cerebrum","MKL2"
"PAWR",0,0.764448959491864,0.118,0.024,0,"Cerebrum","PAWR"
"PELO.1",0,0.76423883306996,0.129,0.028,0,"Cerebrum","PELO"
"PDE4D.2",0,0.758689470513767,0.491,0.279,0,"Cerebrum","PDE4D"
"LMO2.2",0,0.757658026071772,0.228,0.079,0,"Cerebrum","LMO2"
"PEA15.2",0,0.757064369764884,0.293,0.122,0,"Cerebrum","PEA15"
"MFHAS1.1",0,0.751769001334913,0.148,0.036,0,"Cerebrum","MFHAS1"
"MSRB3.2",0,0.749751210745845,0.247,0.084,0,"Cerebrum","MSRB3"
"ST8SIA4.1",0,0.73929252740381,0.198,0.06,0,"Cerebrum","ST8SIA4"
"VCL.2",0,0.73928288576683,0.28,0.113,0,"Cerebrum","VCL"
"VWA1.1",0,0.737815856306707,0.203,0.07,0,"Cerebrum","VWA1"
"EPHA4.1",0,0.737058029360189,0.171,0.052,0,"Cerebrum","EPHA4"
"STK39.1",0,0.732332071253314,0.157,0.048,0,"Cerebrum","STK39"
"DENND2A.2",0,0.728676178356568,0.216,0.081,0,"Cerebrum","DENND2A"
"DAB1.1",0,0.727485294811006,0.114,0.031,0,"Cerebrum","DAB1"
"MYO1E.2",0,0.727299495622951,0.265,0.119,0,"Cerebrum","MYO1E"
"SOX5",0,0.726421731780694,0.118,0.032,0,"Cerebrum","SOX5"
"PCCA.2",0,0.722923613706187,0.326,0.143,0,"Cerebrum","PCCA"
"AGAP1.2",0,0.722468898555458,0.396,0.183,0,"Cerebrum","AGAP1"
"TUBA1A.2",0,0.721424419469239,0.371,0.168,0,"Cerebrum","TUBA1A"
"ANO2.2",0,0.717999243169801,0.25,0.097,0,"Cerebrum","ANO2"
"RCSD1.1",0,0.714913163414449,0.175,0.055,0,"Cerebrum","RCSD1"
"NNAT.1",0,0.711165501991323,0.127,0.034,0,"Cerebrum","NNAT"
"ZEB1.2",0,0.710920354408286,0.531,0.309,0,"Cerebrum","ZEB1"
"MECOM.2",0,0.710224488295947,0.465,0.235,0,"Cerebrum","MECOM"
"SNTG2",0,0.708533289534431,0.108,0.027,0,"Cerebrum","SNTG2"
"SH3BP4.1",0,0.706522203995638,0.139,0.038,0,"Cerebrum","SH3BP4"
"CXXC5.1",0,0.697533464311161,0.149,0.049,0,"Cerebrum","CXXC5"
"PIP5K1B",0,0.693346686021165,0.114,0.025,0,"Cerebrum","PIP5K1B"
"MTUS1.2",0,0.692681245337245,0.265,0.099,0,"Cerebrum","MTUS1"
"DYRK2.1",0,0.690354404947697,0.109,0.029,0,"Cerebrum","DYRK2"
"IL17RD.1",0,0.689881541816179,0.106,0.02,0,"Cerebrum","IL17RD"
"TJP1.2",0,0.677019564593296,0.484,0.239,0,"Cerebrum","TJP1"
"LAMB1.2",0,0.670558001105215,0.31,0.136,0,"Cerebrum","LAMB1"
"ARL5A.1",0,0.670093135180115,0.171,0.057,0,"Cerebrum","ARL5A"
"TLE1.1",0,0.666955355572926,0.182,0.06,0,"Cerebrum","TLE1"
"SLC9A1.1",0,0.66674558781396,0.121,0.035,0,"Cerebrum","SLC9A1"
"RAPGEF4.2",0,0.666559638419736,0.251,0.096,0,"Cerebrum","RAPGEF4"
"PDGFB.1",0,0.666428215932192,0.188,0.064,0,"Cerebrum","PDGFB"
"CORO1C.1",0,0.664788122413818,0.192,0.066,0,"Cerebrum","CORO1C"
"PODXL.2",0,0.66403668726184,0.336,0.144,0,"Cerebrum","PODXL"
"DOCK9.2",0,0.659270269947307,0.419,0.222,0,"Cerebrum","DOCK9"
"MALT1.1",0,0.656207682505621,0.144,0.043,0,"Cerebrum","MALT1"
"SLC2A3.2",0,0.654803357701268,0.328,0.16,0,"Cerebrum","SLC2A3"
"JAG1.1",0,0.649122612183258,0.174,0.054,0,"Cerebrum","JAG1"
"EXOC2.1",0,0.648330880702418,0.197,0.065,0,"Cerebrum","EXOC2"
"HES1.2",0,0.644569722294746,0.25,0.103,0,"Cerebrum","HES1"
"SYT11.1",0,0.638496842179883,0.117,0.032,0,"Cerebrum","SYT11"
"RRP1B.1",0,0.636810939435932,0.121,0.034,0,"Cerebrum","RRP1B"
"INPP5D.2",0,0.632873956522974,0.241,0.101,0,"Cerebrum","INPP5D"
"KIAA1462.2",0,0.631713997378965,0.324,0.145,0,"Cerebrum","KIAA1462"
"WLS.1",0,0.622839460617776,0.173,0.058,0,"Cerebrum","WLS"
"PHACTR1.1",0,0.62217340374673,0.228,0.093,0,"Cerebrum","PHACTR1"
"MIR181A1HG.2",0,0.621396833807848,0.258,0.092,0,"Cerebrum","MIR181A1HG"
"TDRP.1",0,0.618166412343469,0.172,0.053,0,"Cerebrum","TDRP"
"BMP2K.2",0,0.615406872531079,0.248,0.097,0,"Cerebrum","BMP2K"
"RGCC.2",0,0.615271430970488,0.223,0.085,0,"Cerebrum","RGCC"
"MAP4K3.2",0,0.614971064472307,0.369,0.177,0,"Cerebrum","MAP4K3"
"ETS1.2",0,0.608047855405875,0.487,0.25,0,"Cerebrum","ETS1"
"NCOA1.2",0,0.599193237582113,0.373,0.18,0,"Cerebrum","NCOA1"
"GMDS.2",0,0.594876939339824,0.264,0.117,0,"Cerebrum","GMDS"
"SEPT7.2",0,0.593398438158018,0.287,0.125,0,"Cerebrum","SEPT7"
"TTTY14.1",0,0.588936425115994,0.169,0.056,0,"Cerebrum","TTTY14"
"ARHGAP32.1",0,0.584811845513864,0.153,0.051,0,"Cerebrum","ARHGAP32"
"AGFG1.1",0,0.583429228467029,0.189,0.07,0,"Cerebrum","AGFG1"
"KTN1.2",0,0.575087131243879,0.355,0.171,0,"Cerebrum","KTN1"
"KIAA0247.1",0,0.567213082045154,0.185,0.069,0,"Cerebrum","KIAA0247"
"MCAM.2",0,0.564531693537493,0.298,0.139,0,"Cerebrum","MCAM"
"NID1.2",0,0.562456404400955,0.409,0.21,0,"Cerebrum","NID1"
"FCHO2.2",0,0.557126721554513,0.236,0.097,0,"Cerebrum","FCHO2"
"C1orf54.1",0,0.556005156690827,0.134,0.041,0,"Cerebrum","C1orf54"
"DCBLD1.1",0,0.550457606726646,0.134,0.04,0,"Cerebrum","DCBLD1"
"MYRIP.2",0,0.547807679749216,0.253,0.109,0,"Cerebrum","MYRIP"
"WWC2.2",0,0.543809812253796,0.227,0.094,0,"Cerebrum","WWC2"
"PREX1.2",0,0.538937481429337,0.274,0.118,0,"Cerebrum","PREX1"
"ESAM.2",0,0.536969662799331,0.313,0.146,0,"Cerebrum","ESAM"
"KLHL5.2",0,0.522081213026508,0.329,0.157,0,"Cerebrum","KLHL5"
"CASC15.2",0,0.52094294281521,0.362,0.173,0,"Cerebrum","CASC15"
"SRGAP2.2",0,0.520333901190601,0.259,0.113,0,"Cerebrum","SRGAP2"
"ST8SIA6.1",0,0.513913591962191,0.197,0.068,0,"Cerebrum","ST8SIA6"
"MSI2.2",0,0.502327460760534,0.248,0.104,0,"Cerebrum","MSI2"
"VWF.2",0,0.498605410266289,0.386,0.197,0,"Cerebrum","VWF"
"UACA.2",0,0.491395711146811,0.449,0.242,0,"Cerebrum","UACA"
"DACH1.2",0,0.420775308298579,0.487,0.269,0,"Cerebrum","DACH1"
"PRICKLE2.2",0,0.406938660775736,0.214,0.083,0,"Cerebrum","PRICKLE2"
"PIEZO2.2",0,-2.19317448620545,0.027,0.187,0,"Cerebrum","PIEZO2"
"CALCRL.2",0,-2.35578782415572,0.154,0.383,0,"Cerebrum","CALCRL"
"MEIS2.2",0,-2.43733372171386,0.064,0.265,0,"Cerebrum","MEIS2"
"LDB2.2",0,-2.59563103154314,0.287,0.577,0,"Cerebrum","LDB2"
"CHRM3.2",0,-2.65719902825909,0.036,0.218,0,"Cerebrum","CHRM3"
"LYVE1.2",0,-2.71291161495172,0.002,0.161,0,"Cerebrum","LYVE1"
"PLVAP.2",0,-2.79687154698461,0.025,0.24,0,"Cerebrum","PLVAP"
"IGFBP5.2",0,-3.07238003070952,0.024,0.186,0,"Cerebrum","IGFBP5"
"PPAP2B.2",0,-3.16270748545866,0.044,0.305,0,"Cerebrum","PPAP2B"
"CD36.2",0,-3.1791786862552,0.008,0.251,0,"Cerebrum","CD36"
"KIAA1217.2",0,-3.35051562178912,0.022,0.314,0,"Cerebrum","KIAA1217"
"IGF2.2",0,-3.6587076527382,0.151,0.415,0,"Cerebrum","IGF2"
"POSTN.2",0,-3.70088505159594,0.003,0.139,0,"Cerebrum","POSTN"
"H19.2",0,-4.62212997784744,0.044,0.474,0,"Cerebrum","H19"
"PDE10A.1",8.03932502477544e-308,0.547233349715747,0.208,0.083,5.10987537899752e-303,"Cerebrum","PDE10A"
"HLCS.1",3.59609164397126e-307,0.573318120322838,0.13,0.04,2.28571180982457e-302,"Cerebrum","HLCS"
"IFI6.1",4.00890347299233e-307,0.597868251869366,0.202,0.079,2.54809913646865e-302,"Cerebrum","IFI6"
"PLOD1.1",3.45661187923032e-306,0.68368825793154,0.184,0.07,2.19705707655759e-301,"Cerebrum","PLOD1"
"FAM171B.1",4.62545718537483e-305,0.582524791839337,0.112,0.031,2.9399868415961e-300,"Cerebrum","FAM171B"
"BCAT1.1",5.28951676803353e-305,0.718311833043391,0.108,0.03,3.36206975292979e-300,"Cerebrum","BCAT1"
"ST8SIA1.1",3.25187416538626e-303,0.615755896011251,0.105,0.028,2.06692373826116e-298,"Cerebrum","ST8SIA1"
"STARD13.2",3.52904953108834e-302,0.558285706911222,0.289,0.135,2.24309917245506e-297,"Cerebrum","STARD13"
"LSAMP.2",6.10023768016682e-302,0.648370985569427,0.229,0.097,3.87737207189083e-297,"Cerebrum","LSAMP"
"MPRIP.2",8.41147249126977e-302,0.543743598447896,0.285,0.132,5.34641603017598e-297,"Cerebrum","MPRIP"
"SCARB1.2",2.12245797761279e-300,0.362687382028393,0.223,0.091,1.34905551515047e-295,"Cerebrum","SCARB1"
"CAMK1D.1",9.3152248978548e-298,0.58481671157402,0.159,0.056,5.92085009732549e-293,"Cerebrum","CAMK1D"
"FSTL1.2",2.80306350780721e-297,0.51759251669178,0.296,0.139,1.78165519619734e-292,"Cerebrum","FSTL1"
"ATXN1.2",1.57690131857231e-295,0.523711053076569,0.308,0.148,1.00229424709774e-290,"Cerebrum","ATXN1"
"APOLD1.1",5.15464535801419e-295,0.573854351500226,0.182,0.069,3.2763441360074e-290,"Cerebrum","APOLD1"
"AP3S1.1",3.50904502169291e-293,0.516592153716746,0.125,0.038,2.23038410623823e-288,"Cerebrum","AP3S1"
"FAM43A.1",6.11715163941977e-293,0.567033784368822,0.182,0.069,3.8881227535316e-288,"Cerebrum","FAM43A"
"DSP.1",1.08242222277628e-292,0.569007482739466,0.134,0.043,6.8799838901883e-288,"Cerebrum","DSP"
"F8.2",2.37081236319951e-290,-2.41922937085774,0.004,0.132,1.50691204617324e-285,"Cerebrum","F8"
"SIPA1L2.1",3.73713700791229e-290,0.545479372544882,0.163,0.059,2.37536165359913e-285,"Cerebrum","SIPA1L2"
"GALNT18.2",7.11281878479809e-290,0.559665439567544,0.363,0.188,4.52097874780552e-285,"Cerebrum","GALNT18"
"PRKY",3.16840352648276e-289,0.521622484388257,0.128,0.04,2.01386896546771e-284,"Cerebrum","PRKY"
"CPT1A.1",3.41788559499471e-289,0.511782857956849,0.14,0.046,2.17244226303458e-284,"Cerebrum","CPT1A"
"PRCP.2",3.80394433978718e-289,-1.85039689977358,0.09,0.246,2.41782506181213e-284,"Cerebrum","PRCP"
"DNAJC1.2",2.21578154525892e-288,0.586587762652769,0.232,0.101,1.40837290798203e-283,"Cerebrum","DNAJC1"
"USP6NL.1",7.10372556796807e-287,0.501474477297939,0.166,0.061,4.51519900825618e-282,"Cerebrum","USP6NL"
"MFGE8.1",1.15859214992461e-286,0.664393386745835,0.108,0.031,7.36412756413584e-282,"Cerebrum","MFGE8"
"CTNNB1.2",5.34774938389608e-285,0.459163748535343,0.368,0.189,3.39908298589819e-280,"Cerebrum","CTNNB1"
"GAB1.2",7.18360427294911e-285,0.479201992186744,0.292,0.139,4.56597071192918e-280,"Cerebrum","GAB1"
"GAPDH.2",1.41441825683344e-282,0.504368755039298,0.524,0.311,8.99018388225904e-278,"Cerebrum","GAPDH"
"CNTNAP2.1",3.45683201326093e-282,0.757379987741578,0.119,0.037,2.19719699594878e-277,"Cerebrum","CNTNAP2"
"RP11-343N15.5.1",7.34951102056541e-282,0.507941707863431,0.106,0.03,4.67142269978158e-277,"Cerebrum","RP11-343N15.5"
"SESN3.1",1.60431300432206e-279,0.633199817812254,0.141,0.048,1.01971738867714e-274,"Cerebrum","SESN3"
"ELTD1.2",2.33274204885706e-278,0.44720642797799,0.316,0.156,1.48271417367404e-273,"Cerebrum","ELTD1"
"SLC40A1.1",7.1336713398974e-278,0.500121996490627,0.159,0.058,4.53423284035219e-273,"Cerebrum","SLC40A1"
"PRDM1.1",7.29819180716661e-278,0.591558101434749,0.109,0.032,4.63880369455317e-273,"Cerebrum","PRDM1"
"TGFBR3.2",3.53166301639855e-275,-2.00781883408484,0.039,0.178,2.24476032985308e-270,"Cerebrum","TGFBR3"
"SLC31A1.1",5.9976221984483e-275,0.537202894180025,0.106,0.031,3.81214864555573e-270,"Cerebrum","SLC31A1"
"PLXNA2.1",2.03044705238508e-274,0.495340997357363,0.172,0.066,1.29057245096648e-269,"Cerebrum","PLXNA2"
"LMBR1.2",2.20698540168828e-273,0.459382565241865,0.257,0.117,1.40278199116709e-268,"Cerebrum","LMBR1"
"AMOTL1.2",6.90326588255501e-273,0.527540055244981,0.225,0.098,4.38778482761079e-268,"Cerebrum","AMOTL1"
"QKI.2",7.09636650701763e-272,0.542020090035628,0.54,0.333,4.51052151552547e-267,"Cerebrum","QKI"
"ITPR2.1",1.48181475096472e-271,0.554949929294262,0.188,0.075,9.41856273860688e-267,"Cerebrum","ITPR2"
"PCDH17.2",6.84256332382839e-271,-1.99574431228205,0.038,0.175,4.34920167425856e-266,"Cerebrum","PCDH17"
"WWP1.1",2.75933104191491e-269,0.481042776075554,0.175,0.068,1.75385840355154e-264,"Cerebrum","WWP1"
"PKP4.2",2.36108967632158e-268,0.643429811411584,0.414,0.234,1.50073220916676e-263,"Cerebrum","PKP4"
"PAM.2",4.66391216211572e-268,0.444403044112683,0.33,0.166,2.96442920936237e-263,"Cerebrum","PAM"
"VASH1.2",5.13500275901562e-266,0.50212307832305,0.207,0.088,3.26385910365792e-261,"Cerebrum","VASH1"
"PRKG1.2",2.72652947325544e-265,1.52402598879143,0.299,0.162,1.73300939849589e-260,"Cerebrum","PRKG1"
"IQSEC1.1",3.41300437153411e-264,0.511407442504059,0.158,0.059,2.16933970859079e-259,"Cerebrum","IQSEC1"
"PVRL2.2",5.71142196421636e-264,0.457931980189733,0.263,0.123,3.63023691467556e-259,"Cerebrum","PVRL2"
"ARHGEF12.2",1.25516934702223e-262,0.472682211855723,0.392,0.213,7.97798188660797e-258,"Cerebrum","ARHGEF12"
"PITPNA.2",2.33965845863166e-260,0.494673454185743,0.201,0.085,1.48711031289087e-255,"Cerebrum","PITPNA"
"KLF13.1",1.7427632692262e-259,0.497928894777031,0.151,0.056,1.10771776155287e-254,"Cerebrum","KLF13"
"SLC43A2.1",1.84205925700636e-258,0.465488880460262,0.122,0.04,1.17083128434582e-253,"Cerebrum","SLC43A2"
"NR6A1",4.23054312179319e-258,0.62275874900343,0.112,0.035,2.68897551364297e-253,"Cerebrum","NR6A1"
"TMOD3.2",5.67938457052099e-258,0.430312814124859,0.285,0.139,3.60987362686884e-253,"Cerebrum","TMOD3"
"GPR124.2",6.46721918947429e-258,0.494700246921475,0.188,0.077,4.11062918902176e-253,"Cerebrum","GPR124"
"CAMKK2.1",9.55409384162277e-256,0.516034969557338,0.122,0.04,6.07267758667385e-251,"Cerebrum","CAMKK2"
"CD320.1",1.75515363740999e-255,0.601159096150633,0.157,0.06,1.11559320347417e-250,"Cerebrum","CD320"
"ARHGAP29.2",5.98306044061424e-255,0.477167484065359,0.479,0.283,3.80289304665882e-250,"Cerebrum","ARHGAP29"
"THY1.1",1.42111988449379e-253,0.747183044001642,0.173,0.07,9.032780097831e-249,"Cerebrum","THY1"
"HSPG2.2",1.23729055825446e-249,-1.49610945548617,0.283,0.405,7.86434251732117e-245,"Cerebrum","HSPG2"
"SRGN.1",3.79867331396221e-248,0.49620910643676,0.15,0.056,2.41447474508752e-243,"Cerebrum","SRGN"
"TCF4.2",5.4161019138872e-248,0.469691680736029,0.696,0.494,3.44252853748584e-243,"Cerebrum","TCF4"
"SRGAP2B.1",1.40162375745435e-245,0.43884363474275,0.16,0.062,8.90886076475562e-241,"Cerebrum","SRGAP2B"
"EPB41L5.1",6.62584987749708e-245,0.468871271535216,0.107,0.033,4.21145644063592e-240,"Cerebrum","EPB41L5"
"UFM1.1",2.89506892044324e-243,0.487392456704368,0.104,0.032,1.84013475652293e-238,"Cerebrum","UFM1"
"CDK14.1",9.50552518932122e-243,0.650612084557771,0.117,0.039,6.04180686558446e-238,"Cerebrum","CDK14"
"ACSL3.1",1.18280752197944e-242,0.471662953338055,0.188,0.08,7.51804289045351e-238,"Cerebrum","ACSL3"
"SKIL.1",3.82385388113744e-242,0.436543042329401,0.186,0.078,2.43047976538977e-237,"Cerebrum","SKIL"
"TMEM66.2",1.0824838985185e-241,0.410883849841278,0.223,0.101,6.88037590737341e-237,"Cerebrum","TMEM66"
"PINK1.1",2.04441750409227e-241,0.553454300835318,0.108,0.034,1.29945220977609e-236,"Cerebrum","PINK1"
"RPS6KA2.2",3.98128920556936e-241,0.33976021489635,0.336,0.175,2.53054723195194e-236,"Cerebrum","RPS6KA2"
"PICALM.2",2.70340206251012e-238,0.42382868031188,0.31,0.16,1.71830938495206e-233,"Cerebrum","PICALM"
"TANK.1",8.74014856975265e-238,0.41674951872904,0.149,0.057,5.55532583242048e-233,"Cerebrum","TANK"
"FLI1.2",3.50106428917672e-235,0.452949566275002,0.389,0.219,2.22531147284362e-230,"Cerebrum","FLI1"
"C1orf21.2",4.47587474334588e-235,-1.76735896103762,0.015,0.128,2.84491074561808e-230,"Cerebrum","C1orf21"
"ARFIP1.1",1.6321335648399e-234,0.38340317351393,0.169,0.069,1.03740041514789e-229,"Cerebrum","ARFIP1"
"DLGAP4.2",2.00237773490564e-234,0.392909096230243,0.241,0.114,1.27273131208337e-229,"Cerebrum","DLGAP4"
"STXBP1.1",1.16951293145138e-232,0.455723600032623,0.166,0.068,7.43354114359809e-228,"Cerebrum","STXBP1"
"FAM155A.2",1.52082660593894e-232,-1.99343968994824,0.073,0.205,9.66652599000852e-228,"Cerebrum","FAM155A"
"DISC1.2",3.92222741715956e-232,0.415338372609256,0.31,0.161,2.49300696862079e-227,"Cerebrum","DISC1"
"SETBP1.2",1.48505701330774e-230,0.399092725172153,0.207,0.093,9.43917088228535e-226,"Cerebrum","SETBP1"
"A2M.2",4.28642322952771e-230,0.37717412421363,0.494,0.295,2.72449346892011e-225,"Cerebrum","A2M"
"CLSTN1.2",1.57802285254631e-228,0.390753502181269,0.223,0.103,1.00300710530696e-223,"Cerebrum","CLSTN1"
"MTPN.1",1.62874059240962e-228,0.423435814947854,0.167,0.069,1.03524380794148e-223,"Cerebrum","MTPN"
"NT5DC2.1",2.03359285116128e-228,0.519833465714355,0.121,0.042,1.29257195212662e-223,"Cerebrum","NT5DC2"
"DMD.1",2.28921814396503e-227,0.133378240249665,0.116,0.04,1.45504994448561e-222,"Cerebrum","DMD"
"PARD3.2",6.34642892345528e-226,0.480980573542206,0.357,0.198,4.03385368803741e-221,"Cerebrum","PARD3"
"MXI1.1",9.34241480813913e-226,0.477787207929346,0.114,0.039,5.93813227620131e-221,"Cerebrum","MXI1"
"RASSF3.1",1.21275427583551e-225,0.458943431026446,0.16,0.065,7.70838745263809e-221,"Cerebrum","RASSF3"
"SGMS1.2",5.35343977949734e-225,0.383257379926341,0.209,0.095,3.40269985824631e-220,"Cerebrum","SGMS1"
"RASGRP3.2",4.16947235852096e-223,0.478406112882708,0.374,0.212,2.65015832579951e-218,"Cerebrum","RASGRP3"
"YES1.2",5.35687890618887e-223,0.387934945046936,0.274,0.139,3.40488580156271e-218,"Cerebrum","YES1"
"TCN2.1",6.52026320647495e-223,0.418639974043261,0.12,0.042,4.14434449666754e-218,"Cerebrum","TCN2"
"CSRNP3.1",6.97054579097142e-223,0.5118971427459,0.119,0.042,4.43054861019935e-218,"Cerebrum","CSRNP3"
"RFTN1.1",3.14032031473005e-222,0.562811923562826,0.144,0.056,1.99601899524557e-217,"Cerebrum","RFTN1"
"DLGAP1.2",1.41520069862237e-220,0.552899459823477,0.217,0.102,8.99515716051363e-216,"Cerebrum","DLGAP1"
"ITGA9.2",1.93161129108868e-218,-1.82323293792847,0.037,0.153,1.22775145272887e-213,"Cerebrum","ITGA9"
"CTC-425F1.4.1",3.95255351344681e-218,0.44111003027378,0.162,0.067,2.51228253868193e-213,"Cerebrum","CTC-425F1.4"
"ZNF532.2",1.07358287100259e-216,0.434111892949715,0.184,0.081,6.82380008637955e-212,"Cerebrum","ZNF532"
"VOPP1.2",2.42993065378224e-216,0.353992717649672,0.242,0.118,1.54448822285053e-211,"Cerebrum","VOPP1"
"AUTS2.2",3.82576315787231e-216,0.482774251829654,0.584,0.394,2.43169332077522e-211,"Cerebrum","AUTS2"
"TRPS1.1",4.7247135882111e-216,0.338026952767007,0.154,0.062,3.00307520380286e-211,"Cerebrum","TRPS1"
"CLASP2.2",1.08174717496198e-215,0.415639700991506,0.221,0.104,6.87569321877584e-211,"Cerebrum","CLASP2"
"CORO2B",4.24972974704875e-215,0.497189559109754,0.108,0.037,2.70117072452166e-210,"Cerebrum","CORO2B"
"ENTPD1.2",2.92546352438354e-214,0.367615051715178,0.217,0.102,1.85945387073342e-209,"Cerebrum","ENTPD1"
"BCL2.1",4.60782791403623e-214,0.331166468532001,0.168,0.071,2.92878150044057e-209,"Cerebrum","BCL2"
"POMP.1",4.37027144314446e-213,0.425268412096533,0.131,0.05,2.77778823197705e-208,"Cerebrum","POMP"
"PRKD3.1",1.01889001329769e-212,0.363844812026376,0.172,0.074,6.47616681352143e-208,"Cerebrum","PRKD3"
"SPATS2L.2",3.75906854865888e-212,0.471943095544489,0.195,0.089,2.38930156021307e-207,"Cerebrum","SPATS2L"
"IQGAP2.2",1.89976491296388e-211,0.408717620229542,0.18,0.078,1.20750957632897e-206,"Cerebrum","IQGAP2"
"PDE3A.1",1.99300838547859e-211,0.634841364492739,0.121,0.044,1.26677605989405e-206,"Cerebrum","PDE3A"
"NR3C1.2",3.53508492312211e-211,0.37259725519598,0.318,0.172,2.24693532798564e-206,"Cerebrum","NR3C1"
"FAM198B.2",6.69734802706217e-211,-1.74460484952689,0.012,0.114,4.25690137948098e-206,"Cerebrum","FAM198B"
"MLLT3.1",7.08711394658348e-211,0.438445166409634,0.183,0.081,4.50464049558792e-206,"Cerebrum","MLLT3"
"HSPA12B.1",1.05071875069603e-210,0.447815926409955,0.129,0.049,6.67847345129905e-206,"Cerebrum","HSPA12B"
"CLTC.2",7.3218173668312e-210,0.341728764912069,0.238,0.116,4.65382033653158e-205,"Cerebrum","CLTC"
"KIDINS220.2",9.71617589125465e-210,0.374151056493715,0.215,0.101,6.17569855824037e-205,"Cerebrum","KIDINS220"
"MYO6.2",1.82655232101884e-209,0.303938121418319,0.284,0.147,1.16097492076278e-204,"Cerebrum","MYO6"
"TEAD1.2",4.38231099881924e-207,0.34193436270413,0.289,0.151,2.78544069395949e-202,"Cerebrum","TEAD1"
"FMNL3.2",5.2407481139934e-207,0.35209923223285,0.234,0.115,3.33107190873535e-202,"Cerebrum","FMNL3"
"C3orf58.1",6.15019317108659e-207,0.495413055833229,0.101,0.034,3.90912428147435e-202,"Cerebrum","C3orf58"
"MYH9.2",1.00830449449437e-206,0.337726520433757,0.411,0.238,6.4088841974557e-202,"Cerebrum","MYH9"
"RBM17.1",2.42377571631755e-206,0.386773202458097,0.136,0.053,1.5405760830486e-201,"Cerebrum","RBM17"
"NCKAP1.2",3.91140733542113e-206,0.320659094455536,0.251,0.125,2.48612961646703e-201,"Cerebrum","NCKAP1"
"SLC8A1.2",5.49035939499981e-206,0.768286169850481,0.183,0.084,3.48972733505583e-201,"Cerebrum","SLC8A1"
"NBL1.1",6.69028083815369e-206,0.463634918615816,0.121,0.045,4.25240940353886e-201,"Cerebrum","NBL1"
"RHOJ.2",7.10318516810193e-205,0.345368602008178,0.313,0.169,4.51485552469727e-200,"Cerebrum","RHOJ"
"RNF145.1",1.36087985367002e-203,0.352248067478135,0.178,0.079,8.64988843791201e-199,"Cerebrum","RNF145"
"PARVB.1",2.1197672215667e-203,0.372213752244364,0.177,0.079,1.34734524370001e-198,"Cerebrum","PARVB"
"C10orf11.2",1.85479211177929e-201,-1.53059732275429,0.167,0.29,1.17892441416803e-196,"Cerebrum","C10orf11"
"MLLT4.2",3.01622230239579e-201,0.354146834990569,0.338,0.188,1.91714105762579e-196,"Cerebrum","MLLT4"
"ARHGAP28.2",6.88364482202273e-200,-1.61907563523188,0.01,0.107,4.37531348532587e-195,"Cerebrum","ARHGAP28"
"TBC1D9B.1",5.01139503425616e-199,0.441028705671347,0.121,0.046,3.18529279772355e-194,"Cerebrum","TBC1D9B"
"BCAS3.2",3.86590993261069e-198,0.444581243206916,0.315,0.173,2.45721101226668e-193,"Cerebrum","BCAS3"
"BCR.1",9.42987561070024e-198,0.362064773721869,0.116,0.043,5.99372323691718e-193,"Cerebrum","BCR"
"ROBO4.2",1.23328916402757e-197,0.305636217258263,0.313,0.171,7.83890925547563e-193,"Cerebrum","ROBO4"
"LATS2.1",8.09206894248169e-197,0.340435661029329,0.143,0.058,5.14339994053079e-192,"Cerebrum","LATS2"
"BCAR3.1",8.37395775509297e-197,0.373153391215298,0.136,0.054,5.32257128871465e-192,"Cerebrum","BCAR3"
"TSC22D1.2",1.13443875538629e-196,0.362554187681538,0.277,0.146,7.21060617311079e-192,"Cerebrum","TSC22D1"
"PRKAR1A.2",1.61182555634065e-196,0.369114470449724,0.236,0.118,1.02449244186568e-191,"Cerebrum","PRKAR1A"
"AKIRIN1.1",4.10326216883332e-196,0.410969356412268,0.117,0.044,2.60807446713215e-191,"Cerebrum","AKIRIN1"
